UVAI_count,UVAI_mean,UVAI_median,UVAI_stdDev,month,year,zone,date,season
690,-0.5482691274885677,-0.549937039409484,0.2205783026480524,9.0,2022.0,High_Himal,2022-09-01,Monsoon
690,-0.2350065856912492,-0.2471517179920191,0.297847305371657,10.0,2022.0,High_Himal,2022-10-01,Post-monsoon
690,-0.1369872893063345,-0.1140404593594308,0.4214141621275396,11.0,2022.0,High_Himal,2022-11-01,Post-monsoon
690,-0.1123388603454939,-0.1340272244888594,0.4598223346003255,12.0,2022.0,High_Himal,2022-12-01,Winter
690,-0.042013249254014,-0.0687145631112133,0.4389645392116926,1.0,2023.0,High_Himal,2023-01-01,Winter
690,0.1312030186803908,0.1335849224205978,0.3710665640835968,2.0,2023.0,High_Himal,2023-02-01,Winter
690,-0.2933387657917576,-0.3182464794204647,0.2533905943503806,3.0,2023.0,High_Himal,2023-03-01,Pre-monsoon
690,-0.0199853134379103,-0.0204100526176769,0.2599031764608705,4.0,2023.0,High_Himal,2023-04-01,Pre-monsoon
690,0.0272115857684105,0.0264608800324319,0.2672169433063855,5.0,2023.0,High_Himal,2023-05-01,Pre-monsoon
690,-0.1071326315980016,-0.1432422371384329,0.3104585125882575,6.0,2023.0,High_Himal,2023-06-01,Monsoon
690,-0.5203663453502477,-0.5115515333393519,0.1943161621252529,7.0,2023.0,High_Himal,2023-07-01,Monsoon
690,-0.5353427327843266,-0.5432343545071403,0.1737261552829912,8.0,2023.0,High_Himal,2023-08-01,Monsoon
690,-0.4481610376998066,-0.4582588950685489,0.2768275865609493,9.0,2023.0,High_Himal,2023-09-01,Monsoon
690,-0.2539251106017998,-0.2728042556103271,0.4174140977026319,10.0,2023.0,High_Himal,2023-10-01,Post-monsoon
690,-0.2915859800561457,-0.3030398029424109,0.4241843923149369,11.0,2023.0,High_Himal,2023-11-01,Post-monsoon
690,-0.2440647653746724,-0.2550103444598756,0.3815583198866822,12.0,2023.0,High_Himal,2023-12-01,Winter
690,-0.0430644561131136,-0.0562307057221795,0.4353991389126912,1.0,2024.0,High_Himal,2024-01-01,Winter
690,-0.1567930292494913,-0.1685260950902574,0.3089862609369252,2.0,2024.0,High_Himal,2024-02-01,Winter
690,-0.0766744740205029,-0.075745329572492,0.2968703864008623,3.0,2024.0,High_Himal,2024-03-01,Pre-monsoon
690,0.0468508967621647,0.0496280263667997,0.2983909622971573,4.0,2024.0,High_Himal,2024-04-01,Pre-monsoon
690,-0.1659754075496612,-0.1838993778919117,0.2496323755894448,5.0,2024.0,High_Himal,2024-05-01,Pre-monsoon
690,-0.2182980202453781,-0.2538972407569063,0.2942929018571281,6.0,2024.0,High_Himal,2024-06-01,Monsoon
690,-0.5370689174299031,-0.558764157238533,0.1971399257911469,7.0,2024.0,High_Himal,2024-07-01,Monsoon
690,-0.6564396409736094,-0.6448347290109703,0.1813514676250577,8.0,2024.0,High_Himal,2024-08-01,Monsoon
690,-0.5962361864839775,-0.5980994114533162,0.1998313724949926,9.0,2024.0,High_Himal,2024-09-01,Monsoon
690,-0.1406792530878043,-0.1632510009482667,0.4722856653851315,10.0,2024.0,High_Himal,2024-10-01,Post-monsoon
690,-0.0268449707044578,-0.0853619942137175,0.5042532886263927,11.0,2024.0,High_Himal,2024-11-01,Post-monsoon
690,0.0044535618302182,-0.0066796542071146,0.4545608831764024,12.0,2024.0,High_Himal,2024-12-01,Winter
690,-0.1613528052412175,-0.1621993694708052,0.3866792604230855,1.0,2025.0,High_Himal,2025-01-01,Winter
690,-0.1042960255428726,-0.105597085295363,0.3244894207073729,2.0,2025.0,High_Himal,2025-02-01,Winter
690,-0.0123604168335089,-0.0203372790023976,0.3378189857711742,3.0,2025.0,High_Himal,2025-03-01,Pre-monsoon
690,-0.1298488506085699,-0.1592244211576254,0.3330017848222574,4.0,2025.0,High_Himal,2025-04-01,Pre-monsoon
690,-0.3504368113285127,-0.3564869591388162,0.2607457280705753,5.0,2025.0,High_Himal,2025-05-01,Pre-monsoon
690,-0.3912063459115147,-0.4104518445527569,0.2623060948305351,6.0,2025.0,High_Himal,2025-06-01,Monsoon
690,-0.6059462172098041,-0.5980618222291706,0.1750441238848816,7.0,2025.0,High_Himal,2025-07-01,Monsoon
690,-0.6687012495446719,-0.6598386489073746,0.1754311687017992,8.0,2025.0,High_Himal,2025-08-01,Monsoon
690,-0.5947141750511366,-0.6375907901594341,0.2766438966582349,9.0,2025.0,High_Himal,2025-09-01,Monsoon
690,-0.313690959671277,-0.3447819084556309,0.363044118794005,10.0,2025.0,High_Himal,2025-10-01,Post-monsoon
690,-0.2728050105420641,-0.2410038034465463,0.4750115700886273,11.0,2025.0,High_Himal,2025-11-01,Post-monsoon
690,-0.0773512022554131,-0.1343078171545966,0.5281127482098829,12.0,2025.0,High_Himal,2025-12-01,Winter
690,0.0210235398715558,0.0073687001072012,0.3790987249784854,1.0,2026.0,High_Himal,2026-01-01,Winter
690,-0.0643424467413759,-0.0668353067464551,0.3187925663888097,2.0,2026.0,High_Himal,2026-02-01,Winter
690,0.0317381096338166,0.009144248850047,0.2821029381134188,3.0,2026.0,High_Himal,2026-03-01,Pre-monsoon
690,0.1404041042818483,0.1134047154950435,0.2802235240242097,4.0,2026.0,High_Himal,2026-04-01,Pre-monsoon
690,-0.0329262253438834,-0.0651195961399326,0.2696000336569144,5.0,2026.0,High_Himal,2026-05-01,Pre-monsoon
690,-0.1118202898674938,-0.1134646012286658,0.2723296350373596,6.0,2026.0,High_Himal,2026-06-01,Monsoon
690,-0.4418779408559005,-0.4256443273064693,0.1717247508337821,7.0,2026.0,High_Himal,2026-07-01,Monsoon
690,-0.8107005724758521,-0.8252808471677157,0.343393653831996,8.0,2026.0,High_Himal,2026-08-01,Monsoon
1449,-0.7804791032501311,-0.7580553376809934,0.3281369761688019,1.0,2019.0,High_Mountains,2019-01-01,Winter
1449,-0.6027336237074605,-0.5506881953173841,0.2878090142395032,2.0,2019.0,High_Mountains,2019-02-01,Winter
1449,-0.5439903399010431,-0.490689996622809,0.4526756625071788,3.0,2019.0,High_Mountains,2019-03-01,Pre-monsoon
1449,-0.5415569071619193,-0.4592400215090283,0.4375409477330347,4.0,2019.0,High_Mountains,2019-04-01,Pre-monsoon
1449,-0.5473192856542026,-0.492777158438946,0.4308669087640267,5.0,2019.0,High_Mountains,2019-05-01,Pre-monsoon
1449,-0.6772635185757555,-0.6319581418456013,0.3824449497200929,6.0,2019.0,High_Mountains,2019-06-01,Monsoon
1449,-0.8617111707996261,-0.8323546000341555,0.2628057622997389,7.0,2019.0,High_Mountains,2019-07-01,Monsoon
1449,-0.9578210203047148,-0.9100861965399246,0.3173682760002704,8.0,2019.0,High_Mountains,2019-08-01,Monsoon
1449,-0.9552063289425592,-0.8958079790146933,0.2863147263537203,9.0,2019.0,High_Mountains,2019-09-01,Monsoon
1449,-1.1464379472609485,-1.162758338835843,0.3404003993645959,10.0,2019.0,High_Mountains,2019-10-01,Post-monsoon
1449,-1.2768476623070195,-1.3158342914386705,0.3238642616818185,11.0,2019.0,High_Mountains,2019-11-01,Post-monsoon
1449,-1.2672852253933284,-1.2886085704365653,0.4426781162961563,12.0,2019.0,High_Mountains,2019-12-01,Winter
1449,-0.9229253166242194,-0.8659260321419308,0.35666459174012,1.0,2020.0,High_Mountains,2020-01-01,Winter
1449,-1.0141496388304967,-0.9446359328076832,0.5202680178309537,2.0,2020.0,High_Mountains,2020-02-01,Winter
1449,-0.9269382044594564,-0.8670102192038064,0.4601921797299144,3.0,2020.0,High_Mountains,2020-03-01,Pre-monsoon
1449,-0.8249788169682336,-0.7570900159173375,0.4317582503086336,4.0,2020.0,High_Mountains,2020-04-01,Pre-monsoon
1449,-0.8666248313413633,-0.8038499041418758,0.3863111713087606,5.0,2020.0,High_Mountains,2020-05-01,Pre-monsoon
1449,-0.9342082850311868,-0.8829105828614372,0.3068925984480568,6.0,2020.0,High_Mountains,2020-06-01,Monsoon
1449,-1.0263310351840975,-0.9492470103013264,0.2623470025135715,7.0,2020.0,High_Mountains,2020-07-01,Monsoon
1449,-1.1302213172313944,-1.053650896323478,0.3268975004951479,8.0,2020.0,High_Mountains,2020-08-01,Monsoon
1449,-1.2202485125270457,-1.1608383179901591,0.3502386076656592,9.0,2020.0,High_Mountains,2020-09-01,Monsoon
1449,-1.2223043598296266,-1.2744768072133688,0.4378560324356367,10.0,2020.0,High_Mountains,2020-10-01,Post-monsoon
1449,-1.5050629996101392,-1.5854581414383917,0.3748679433216303,11.0,2020.0,High_Mountains,2020-11-01,Post-monsoon
1449,-1.4844103707704093,-1.5231272221465817,0.376818804608687,12.0,2020.0,High_Mountains,2020-12-01,Winter
1449,-1.3485633453375532,-1.3856566042726384,0.425206675467018,1.0,2021.0,High_Mountains,2021-01-01,Winter
1449,-1.1956350154998192,-1.147583043951498,0.4375559173394659,2.0,2021.0,High_Mountains,2021-02-01,Winter
1449,-0.943406032914743,-0.929354857509633,0.4760913401137198,3.0,2021.0,High_Mountains,2021-03-01,Pre-monsoon
1449,-0.8001307690545628,-0.7885643264261839,0.4020104879033694,4.0,2021.0,High_Mountains,2021-04-01,Pre-monsoon
1449,-1.0748055733409352,-1.022852207040552,0.3273433698879007,5.0,2021.0,High_Mountains,2021-05-01,Pre-monsoon
1449,-1.1420731084803506,-1.0971107741119526,0.3120598574823147,6.0,2021.0,High_Mountains,2021-06-01,Monsoon
1449,-0.895378044175663,-0.8714173896136922,0.1982460665927118,7.0,2021.0,High_Mountains,2021-07-01,Monsoon
1449,-0.9519103412339256,-0.9262360825508168,0.2186196312704223,8.0,2021.0,High_Mountains,2021-08-01,Monsoon
1449,-0.9292375608181648,-0.9094432977699252,0.21316304976486,9.0,2021.0,High_Mountains,2021-09-01,Monsoon
1449,-0.6292494124799115,-0.6635125917156927,0.3778176165855932,10.0,2021.0,High_Mountains,2021-10-01,Post-monsoon
1449,-0.6731489683533459,-0.6655077771067269,0.5168118657649972,11.0,2021.0,High_Mountains,2021-11-01,Post-monsoon
1449,-0.8930501264599702,-0.8654736884008569,0.3699926853896098,12.0,2021.0,High_Mountains,2021-12-01,Winter
1449,-0.8727516208786478,-0.8376872929659334,0.349029757220453,1.0,2022.0,High_Mountains,2022-01-01,Winter
1449,-0.7965681150476438,-0.758358135636408,0.3813725472986389,2.0,2022.0,High_Mountains,2022-02-01,Winter
1449,-0.2839916019768044,-0.2890186536203578,0.3638731786718306,3.0,2022.0,High_Mountains,2022-03-01,Pre-monsoon
1449,-0.2648447428117761,-0.2897543238392847,0.3171165272249754,4.0,2022.0,High_Mountains,2022-04-01,Pre-monsoon
1449,-0.5960391953523841,-0.5865804743072702,0.255067346910387,5.0,2022.0,High_Mountains,2022-05-01,Pre-monsoon
1449,-0.5271320804508082,-0.5553076841728718,0.3559512330918817,6.0,2022.0,High_Mountains,2022-06-01,Monsoon
1449,-0.5946437854057647,-0.5737263789690215,0.2023950918410931,7.0,2022.0,High_Mountains,2022-07-01,Monsoon
1449,-0.6933192493126524,-0.68394659083581,0.2213504403675336,8.0,2022.0,High_Mountains,2022-08-01,Monsoon
1449,-0.6949778150613938,-0.6830144387176257,0.1986615399076711,9.0,2022.0,High_Mountains,2022-09-01,Monsoon
1449,-0.6852380059446517,-0.6957260030514273,0.2995341092918471,10.0,2022.0,High_Mountains,2022-10-01,Post-monsoon
1449,-0.6132190321801388,-0.6189171227576463,0.4230006611510899,11.0,2022.0,High_Mountains,2022-11-01,Post-monsoon
1449,-0.4724172687832928,-0.4755175617272042,0.4360930140726008,12.0,2022.0,High_Mountains,2022-12-01,Winter
1449,-0.4234244760792717,-0.4598363615223854,0.3644228324242934,1.0,2023.0,High_Mountains,2023-01-01,Winter
1449,-0.2743838204326476,-0.289771783827934,0.4274173616612412,2.0,2023.0,High_Mountains,2023-02-01,Winter
1449,-0.5832073800816918,-0.5810478753918698,0.2672864344200411,3.0,2023.0,High_Mountains,2023-03-01,Pre-monsoon
1449,-0.3673387392562759,-0.3567341144851653,0.3197792052451984,4.0,2023.0,High_Mountains,2023-04-01,Pre-monsoon
1449,-0.3344739516683279,-0.3356442076982084,0.3378789233987463,5.0,2023.0,High_Mountains,2023-05-01,Pre-monsoon
1449,-0.3933208811741851,-0.3822209745972023,0.3123082842393553,6.0,2023.0,High_Mountains,2023-06-01,Monsoon
1449,-0.6057633217747832,-0.5580777516410692,0.2185252426397788,7.0,2023.0,High_Mountains,2023-07-01,Monsoon
1449,-0.5976384317880681,-0.5657129778020268,0.1846915921379306,8.0,2023.0,High_Mountains,2023-08-01,Monsoon
1449,-0.6138892126686458,-0.6050803859177752,0.2283035503538335,9.0,2023.0,High_Mountains,2023-09-01,Monsoon
1449,-0.5560664160104525,-0.6169957137265013,0.3698796740589011,10.0,2023.0,High_Mountains,2023-10-01,Post-monsoon
1449,-0.5108982628849029,-0.5547621630799116,0.3821402033193784,11.0,2023.0,High_Mountains,2023-11-01,Post-monsoon
1449,-0.6021115919596546,-0.6020861975126102,0.3592437105509785,12.0,2023.0,High_Mountains,2023-12-01,Winter
1449,-0.2897626318083492,-0.3204437175753838,0.3888288386809285,1.0,2024.0,High_Mountains,2024-01-01,Winter
